,DATA_SRC,SURFACE_CODE,CYC_TYPE,LAT,LON,CENTRAL_PRES,MAX_WIND_SPD,MAX_REP_WIND_DIR,WIND_COMPASS,CENTRAL_INDEX (CI)
946,2.0,1.0,40.0,-19.9,104.0,977.0,33.4,230.0,SW,3.8530109421255934
947,2.0,1.0,30.0,-20.8,104.9,979.0,30.9,190.0,S,3.73900160612611
948,2.0,1.0,30.0,-21.5,105.6,982.0,28.3,240.0,SW,3.560566909487789
949,2.0,1.0,30.0,-22.0,106.1,985.0,25.7,340.0,N,3.3718918144016174
950,2.0,1.0,30.0,-22.7,106.7,990.0,23.2,340.0,N,3.02911482118419
951,2.0,1.0,30.0,-23.5,107.2,994.0,18.0,300.0,NW,2.7211835684431747
952,2.0,1.0,20.0,-24.4,107.3,1000.0,15.4,90.0,E,2.171169359038437
953,2.0,1.0,20.0,-25.2,107.3,1002.0,15.4,110.0,E,1.9504544175096625
954,2.0,1.0,20.0,-25.5,107.2,1005.0,12.9,110.0,E,1.556222416086728
955,2.0,1.0,20.0,-26.0,106.9,1007.0,12.9,90.0,E,1.2175595262770196
956,2.0,1.0,20.0,-26.4,106.8,1008.0,12.9,50.0,NE,1.0020554073606542
957,2.0,1.0,20.0,-27.3,106.3,1010.0,12.9,320.0,NW,0.0
958,2.0,1.0,20.0,-28.0,106.0,1010.0,10.3,40.0,NE,0.0
959,2.0,1.0,20.0,-7.6,88.6,1002.0,12.9,230.0,SW,1.9504544175096625
960,2.0,1.0,20.0,-8.8,88.3,1000.0,12.9,60.0,NE,2.171169359038437
961,2.0,1.0,20.0,-9.0,88.2,1002.0,12.9,10.0,N,1.9504544175096625
962,2.0,1.0,30.0,-9.1,86.3,990.0,20.6,180.0,S,3.02911482118419
963,2.0,1.0,30.0,-9.2,84.9,990.0,20.6,160.0,S,3.02911482118419
964,2.0,1.0,30.0,-9.9,85.6,990.0,20.6,160.0,S,3.02911482118419
965,2.0,1.0,30.0,-10.2,86.4,990.0,20.6,150.0,SE,3.02911482118419
966,2.0,1.0,30.0,-10.3,87.4,990.0,20.6,160.0,S,3.02911482118419
967,2.0,1.0,30.0,-11.0,87.9,990.0,23.2,170.0,S,3.02911482118419
968,2.0,1.0,30.0,-11.8,88.1,990.0,23.2,120.0,SE,3.02911482118419
969,2.0,1.0,30.0,-12.8,87.8,986.0,25.7,110.0,E,3.3064069632968023
970,2.0,1.0,30.0,-13.1,86.6,986.0,25.7,110.0,E,3.3064069632968023
971,2.0,1.0,40.0,-17.5,90.0,972.0,36.0,300.0,NW,4.123211912404127
972,2.0,1.0,40.0,-18.5,90.1,972.0,33.4,230.0,SW,4.123211912404127
973,2.0,1.0,20.0,-21.3,91.4,1002.0,12.9,140.0,SE,1.9504544175096625
974,2.0,1.0,20.0,-23.3,92.7,1004.0,12.9,190.0,S,1.6986825976362856
975,2.0,1.0,20.0,-23.3,94.0,1004.0,12.9,190.0,S,1.6986825976362856
976,2.0,1.0,20.0,-24.3,95.2,1006.0,12.9,80.0,E,1.398021242998844
977,2.0,1.0,30.0,-15.8,117.2,980.0,28.3,50.0,NE,3.680562551360306
978,2.0,1.0,40.0,-16.8,118.4,965.0,41.2,120.0,SE,4.472111984576423
979,2.0,1.0,40.0,-17.4,119.0,955.0,46.3,100.0,E,4.92472184575479
980,2.0,1.0,40.0,-17.8,119.6,955.0,46.3,230.0,SW,4.92472184575479
981,2.0,1.0,40.0,-18.4,120.2,955.0,46.3,190.0,S,4.92472184575479
982,2.0,1.0,20.0,-13.5,107.8,1005.0,12.9,40.0,NE,1.556222416086728
983,2.0,1.0,20.0,-12.4,105.6,996.0,15.4,270.0,W,2.5520966457335894
984,2.0,1.0,30.0,-11.6,104.6,992.0,20.6,330.0,NW,2.879603808648294
985,2.0,1.0,30.0,-12.3,101.9,980.0,28.3,290.0,W,3.680562551360306
986,2.0,1.0,20.0,-20.1,104.0,1000.0,15.4,180.0,S,2.171169359038437
987,2.0,1.0,30.0,-11.2,90.5,995.0,18.0,300.0,NW,2.6381055546827414
988,2.0,1.0,30.0,-14.1,90.5,992.0,20.6,120.0,SE,2.879603808648294
989,2.0,1.0,20.0,-11.3,97.2,998.0,15.4,130.0,SE,2.369923199020532
990,2.0,1.0,30.0,-12.1,96.5,994.0,18.0,110.0,E,2.7211835684431747
991,2.0,1.0,30.0,-16.6,87.9,978.0,30.9,250.0,W,3.796469144159554
992,2.0,1.0,40.0,-16.4,87.6,975.0,33.4,90.0,E,3.9634834350840573
993,2.0,1.0,40.0,-15.0,87.0,970.0,38.6,330.0,NW,4.226080550428074
994,2.0,1.0,40.0,-14.9,87.2,965.0,41.2,330.0,NW,4.472111984576423
995,2.0,1.0,30.0,-17.5,118.8,995.0,18.0,130.0,SE,2.6381055546827414
996,2.0,1.0,30.0,-18.0,118.3,980.0,28.3,340.0,N,3.680562551360306
997,2.0,1.0,40.0,-18.4,117.3,975.0,33.4,60.0,NE,3.9634834350840573
998,2.0,1.0,40.0,-18.2,115.8,970.0,36.0,130.0,SE,4.226080550428074
999,2.0,1.0,40.0,-18.2,115.3,970.0,36.0,140.0,SE,4.226080550428074
1000,2.0,1.0,40.0,-18.2,114.8,965.0,41.2,330.0,NW,4.472111984576423
1001,2.0,1.0,40.0,-18.8,113.1,955.0,46.3,50.0,NE,4.92472184575479
1002,2.0,1.0,40.0,-19.1,112.9,955.0,46.3,70.0,E,4.92472184575479
1003,2.0,1.0,40.0,-19.1,112.2,955.0,46.3,160.0,S,4.92472184575479
1004,2.0,1.0,40.0,-23.5,109.7,964.0,41.2,20.0,N,4.519584076309274
1005,2.0,1.0,40.0,-23.5,109.4,968.0,38.6,150.0,SE,4.326309830523455
1006,2.0,1.0,30.0,-23.5,109.1,980.0,28.3,180.0,S,3.680562551360306
1007,2.0,1.0,30.0,-24.4,107.3,986.0,25.7,160.0,S,3.3064069632968023
1008,2.0,1.0,30.0,-25.8,106.1,990.0,23.2,170.0,S,3.02911482118419
1009,2.0,1.0,30.0,-26.6,104.1,992.0,20.6,20.0,N,2.879603808648294
1010,2.0,5.0,20.0,-14.1,123.5,1002.0,12.9,270.0,W,1.9504544175096625
1011,2.0,1.0,20.0,-14.3,123.4,1001.0,12.9,210.0,SW,2.064004808197857
1012,2.0,1.0,20.0,-14.4,123.3,998.0,15.4,270.0,W,2.369923199020532
1013,2.0,1.0,30.0,-14.3,123.2,994.0,20.6,280.0,W,2.7211835684431747
1014,2.0,1.0,30.0,-14.7,123.3,985.0,25.7,160.0,S,3.3718918144016174
1015,2.0,1.0,30.0,-15.0,123.4,980.0,28.3,130.0,SE,3.680562551360306
1016,2.0,1.0,30.0,-15.2,123.5,980.0,28.3,160.0,S,3.680562551360306
1017,2.0,1.0,30.0,-15.4,123.4,980.0,28.3,230.0,SW,3.680562551360306
1018,2.0,1.0,30.0,-15.7,123.3,980.0,28.3,230.0,SW,3.680562551360306
1019,2.0,1.0,30.0,-16.0,123.3,980.0,28.3,140.0,SE,3.680562551360306
1020,2.0,1.0,30.0,-16.2,123.3,980.0,28.3,170.0,S,3.680562551360306
1021,2.0,4.0,30.0,-16.5,122.8,980.0,28.3,120.0,SE,3.680562551360306
1022,2.0,1.0,30.0,-16.8,122.3,980.0,28.3,90.0,E,3.680562551360306
1023,2.0,1.0,30.0,-17.1,121.9,980.0,28.3,130.0,SE,3.680562551360306
1024,2.0,1.0,40.0,-17.5,121.4,975.0,33.4,100.0,E,3.9634834350840573
1025,2.0,1.0,40.0,-17.8,120.9,975.0,33.4,140.0,SE,3.9634834350840573
1026,2.0,1.0,40.0,-18.0,120.5,975.0,33.4,130.0,SE,3.9634834350840573
1027,2.0,1.0,40.0,-18.1,120.3,975.0,33.4,150.0,SE,3.9634834350840573
1028,2.0,1.0,40.0,-18.5,119.5,973.0,33.4,110.0,E,4.070722019509654
1029,2.0,1.0,40.0,-18.9,119.0,968.0,36.0,140.0,SE,4.326309830523455
1030,2.0,1.0,40.0,-19.3,118.7,960.0,41.2,140.0,SE,4.704307118149952
1031,2.0,1.0,40.0,-19.5,118.3,955.0,46.3,140.0,SE,4.92472184575479
1032,2.0,1.0,40.0,-19.7,118.1,955.0,46.3,140.0,SE,4.92472184575479
1033,2.0,1.0,40.0,-19.9,117.9,955.0,46.3,100.0,E,4.92472184575479
1034,2.0,1.0,40.0,-20.2,117.6,955.0,46.3,100.0,E,4.92472184575479
1035,2.0,3.0,40.0,-21.0,117.1,958.0,46.3,70.0,E,4.7937887477980965
1036,2.0,2.0,40.0,-21.2,116.8,965.0,38.6,140.0,SE,4.472111984576423
1037,2.0,2.0,30.0,-21.4,116.5,970.0,30.9,190.0,S,4.226080550428074
1038,2.0,2.0,21.0,-21.8,116.1,975.0,25.7,110.0,E,3.9634834350840573
1039,2.0,2.0,30.0,-21.9,115.8,975.0,20.6,110.0,E,3.9634834350840573
1040,2.0,2.0,20.0,-22.1,115.5,990.0,15.4,100.0,E,3.02911482118419
1041,2.0,2.0,20.0,-22.4,115.2,990.0,15.4,140.0,SE,3.02911482118419
1042,2.0,2.0,20.0,-22.8,114.6,998.0,15.4,90.0,E,2.369923199020532
1043,2.0,2.0,20.0,-22.8,114.2,999.0,15.4,160.0,S,2.272896922914969
1044,2.0,2.0,20.0,-22.9,113.9,1000.0,15.4,90.0,E,2.171169359038437
1045,2.0,4.0,20.0,-23.0,113.8,999.0,15.4,210.0,SW,2.272896922914969
1046,2.0,1.0,20.0,-23.0,113.8,999.0,12.9,120.0,SE,2.272896922914969
1047,2.0,1.0,20.0,-22.9,113.8,999.0,12.9,0.0,N,2.272896922914969
1048,2.0,1.0,20.0,-22.9,113.8,999.0,12.9,0.0,N,2.272896922914969
1049,2.0,1.0,20.0,-23.0,113.8,1001.0,12.9,20.0,N,2.064004808197857
1050,2.0,3.0,20.0,-23.0,113.9,1001.0,12.9,20.0,N,2.064004808197857
1051,2.0,2.0,20.0,-23.0,113.9,1001.0,12.9,20.0,N,2.064004808197857
1052,2.0,2.0,20.0,-23.0,113.9,1001.0,12.9,60.0,NE,2.064004808197857
1053,2.0,2.0,20.0,-23.0,113.9,1001.0,10.3,0.0,N,2.064004808197857
1054,2.0,2.0,20.0,-23.1,113.9,1001.0,10.3,40.0,NE,2.064004808197857
1055,2.0,1.0,30.0,-12.6,98.0,986.0,25.7,200.0,S,3.3064069632968023
1056,2.0,1.0,30.0,-12.9,97.0,984.0,25.7,320.0,NW,3.436029288204253
1057,2.0,1.0,30.0,-13.4,94.7,979.0,28.3,300.0,NW,3.73900160612611
1058,2.0,1.0,40.0,-17.1,86.0,956.0,46.3,50.0,NE,4.881499408023743
1059,2.0,1.0,40.0,-17.8,85.2,955.0,46.3,130.0,SE,4.92472184575479
1060,2.0,1.0,40.0,-18.3,84.4,956.0,46.3,0.0,N,4.881499408023743
1061,2.0,1.0,20.0,-26.6,77.7,999.0,15.4,20.0,N,2.272896922914969
1062,2.0,1.0,20.0,-28.1,86.0,1005.0,12.9,150.0,SE,1.556222416086728
1063,2.0,1.0,40.0,-17.5,119.3,956.0,38.6,200.0,S,4.881499408023743
1064,2.0,1.0,40.0,-17.4,119.0,954.0,41.2,150.0,SE,4.967537862695358
1065,2.0,1.0,40.0,-17.5,118.4,952.0,43.7,65.0,NE,5.051994065106673
1066,2.0,1.0,40.0,-19.2,117.5,970.0,33.4,315.0,NW,4.226080550428074
1067,2.0,3.0,30.0,-20.5,118.3,990.0,23.2,310.0,NW,3.02911482118419
1068,2.0,2.0,30.0,-20.8,118.7,993.0,20.6,325.0,NW,2.801604936095944
1069,2.0,1.0,30.0,-18.1,117.9,985.0,25.7,340.0,N,3.3718918144016174
1070,2.0,1.0,30.0,-18.3,117.4,982.0,25.7,15.0,N,3.560566909487789
1071,2.0,1.0,30.0,-18.5,117.3,980.0,25.7,330.0,NW,3.680562551360306
1072,2.0,1.0,30.0,-19.2,117.3,975.0,28.3,120.0,SE,3.9634834350840573
1073,2.0,1.0,30.0,-19.5,117.2,974.0,30.9,150.0,SE,4.017489717973018
1074,2.0,1.0,30.0,-20.0,117.1,973.0,30.9,340.0,N,4.070722019509654
1075,2.0,1.0,30.0,-20.5,117.0,974.0,30.9,90.0,E,4.017489717973018
1076,2.0,3.0,30.0,-21.0,117.0,975.0,30.9,340.0,N,3.9634834350840573
1077,2.0,2.0,30.0,-21.5,116.9,976.0,28.3,320.0,NW,3.9086693074875756
1078,2.0,1.0,30.0,-18.6,94.8,986.0,25.7,130.0,SE,3.3064069632968023
1079,2.0,1.0,40.0,-15.8,110.9,952.0,36.0,270.0,W,5.051994065106673
1080,2.0,1.0,40.0,-15.9,110.1,952.0,36.0,268.0,W,5.051994065106673
1081,2.0,1.0,40.0,-16.1,107.9,953.0,36.0,76.0,E,5.009958437357816
1082,2.0,1.0,30.0,-18.7,102.2,956.0,28.3,320.0,NW,4.881499408023743
1083,2.0,1.0,30.0,-19.3,101.5,957.0,25.7,90.0,E,4.837859056193558
1084,2.0,1.0,30.0,-20.1,100.4,958.0,25.7,0.0,N,4.7937887477980965
1085,2.0,1.0,30.0,-23.7,96.7,966.0,23.2,32.0,NE,4.424088539694945
1086,2.0,1.0,30.0,-12.2,91.7,982.0,25.7,80.0,E,3.560566909487789
1087,2.0,1.0,30.0,-12.8,90.6,978.0,25.7,138.0,SE,3.796469144159554
1088,2.0,1.0,30.0,-13.2,89.3,975.0,30.9,113.0,SE,3.9634834350840573
1089,2.0,1.0,30.0,-13.5,88.5,970.0,30.9,126.0,SE,4.226080550428074
1090,2.0,1.0,40.0,-18.6,84.9,947.0,46.3,106.0,E,5.2567350159349875
1091,2.0,1.0,40.0,-19.5,85.1,971.0,36.0,126.0,SE,4.174988889525753
1092,2.0,1.0,30.0,-20.7,85.7,976.0,30.9,90.0,E,3.9086693074875756
1093,2.0,1.0,30.0,-23.3,87.2,978.0,28.3,70.0,E,3.796469144159554
1094,2.0,1.0,40.0,-16.2,120.8,950.0,41.2,0.0,N,5.1349502185120075
1095,2.0,1.0,40.0,-16.8,121.1,954.0,41.2,0.0,N,4.967537862695358
1096,2.0,1.0,40.0,-18.0,122.0,958.0,41.2,70.0,E,4.7937887477980965
1097,2.0,1.0,40.0,-10.9,100.8,959.0,38.6,10.0,N,4.749275853850316
1098,2.0,1.0,40.0,-12.7,102.2,954.0,41.2,343.0,N,4.967537862695358
1099,2.0,1.0,40.0,-13.9,103.1,942.0,43.7,300.0,NW,5.453194188251601
1100,2.0,1.0,30.0,-18.9,110.8,986.0,25.7,230.0,SW,3.3064069632968023
1101,2.0,1.0,30.0,-11.2,96.8,986.0,18.0,150.0,SE,3.3064069632968023
1102,2.0,1.0,30.0,-13.7,114.2,976.0,28.3,255.0,W,3.9086693074875756
1103,2.0,1.0,30.0,-14.9,113.8,980.0,25.7,280.0,W,3.680562551360306
1104,2.0,1.0,30.0,-14.2,114.0,980.0,25.7,290.0,W,3.680562551360306
1105,2.0,1.0,30.0,-19.3,114.1,984.0,28.3,100.0,E,3.436029288204253
1106,2.0,1.0,30.0,-13.7,123.4,994.0,18.0,110.0,E,2.7211835684431747
1107,2.0,1.0,30.0,-14.3,122.5,990.0,20.6,80.0,E,3.02911482118419
1108,2.0,1.0,40.0,-15.4,119.4,965.0,36.0,80.0,E,4.472111984576423
1109,2.0,1.0,40.0,-17.5,116.3,930.0,51.4,140.0,SE,5.896031637296744
1110,2.0,1.0,40.0,-19.2,114.1,950.0,43.7,70.0,E,5.1349502185120075
1111,2.0,1.0,40.0,-20.6,112.4,960.0,38.6,310.0,NW,4.704307118149952
1112,2.0,1.0,40.0,-21.0,112.1,960.0,38.6,180.0,S,4.704307118149952
1113,2.0,1.0,30.0,-24.7,110.0,986.0,23.2,140.0,SE,3.3064069632968023
1114,2.0,1.0,30.0,-11.6,96.0,990.0,20.6,80.0,E,3.02911482118419
1115,2.0,1.0,30.0,-11.9,93.5,984.0,25.7,180.0,S,3.436029288204253
1116,2.0,1.0,30.0,-9.9,93.2,979.0,30.9,150.0,SE,3.73900160612611
1117,2.0,1.0,40.0,-13.7,90.3,960.0,41.2,100.0,E,4.704307118149952
1118,2.0,1.0,40.0,-14.4,89.7,960.0,41.2,80.0,E,4.704307118149952
1119,2.0,1.0,40.0,-15.0,89.5,959.0,43.7,100.0,E,4.749275853850316
1120,2.0,1.0,40.0,-15.9,89.6,958.0,43.7,160.0,S,4.7937887477980965
1121,2.0,1.0,40.0,-16.8,89.7,954.0,46.3,90.0,E,4.967537862695358
1122,2.0,1.0,40.0,-17.8,90.0,950.0,46.3,20.0,N,5.1349502185120075
1123,2.0,1.0,40.0,-20.1,93.1,970.0,36.0,50.0,NE,4.226080550428074
1124,2.0,1.0,30.0,-22.7,99.0,988.0,23.2,170.0,S,3.171040401599453
1125,2.0,1.0,30.0,-18.1,119.9,983.0,28.3,250.0,W,3.498897389674407
1126,2.0,1.0,30.0,-18.2,119.4,980.0,30.9,240.0,SW,3.680562551360306
1127,2.0,1.0,40.0,-18.7,119.0,973.0,33.4,260.0,W,4.070722019509654
1128,2.0,1.0,40.0,-19.1,118.7,970.0,36.0,210.0,SW,4.226080550428074
1129,2.0,1.0,40.0,-19.4,118.7,966.0,38.6,260.0,W,4.424088539694945
1130,2.0,1.0,40.0,-19.5,118.6,962.0,41.2,300.0,NW,4.612945690162371
1131,2.0,1.0,40.0,-19.8,118.6,955.0,43.7,260.0,W,4.92472184575479
1132,2.0,1.0,40.0,-19.9,118.5,950.0,43.7,250.0,W,5.1349502185120075
1133,2.0,3.0,40.0,-20.3,118.5,950.0,43.7,70.0,E,5.1349502185120075
1134,2.0,2.0,40.0,-20.9,118.0,960.0,36.0,240.0,SW,4.704307118149952
1135,2.0,2.0,40.0,-21.2,117.5,965.0,33.4,230.0,SW,4.472111984576423
1136,2.0,2.0,30.0,-21.7,118.0,970.0,30.9,290.0,W,4.226080550428074
1137,2.0,2.0,30.0,-22.0,118.4,974.0,28.3,120.0,SE,4.017489717973018
1138,2.0,2.0,30.0,-22.3,118.4,977.0,25.7,330.0,NW,3.8530109421255934
1139,2.0,2.0,30.0,-22.6,118.3,980.0,20.6,315.0,NW,3.680562551360306
1140,3.0,1.0,20.0,-12.2,139.4,1000.0,12.9,290.0,W,2.171169359038437
1141,3.0,1.0,20.0,-12.6,139.0,996.0,15.4,340.0,N,2.5520966457335894
1142,3.0,1.0,30.0,-12.5,138.6,994.0,18.0,310.0,NW,2.7211835684431747
1143,3.0,1.0,30.0,-12.6,138.0,990.0,20.6,120.0,SE,3.02911482118419
1144,3.0,1.0,30.0,-12.8,137.4,985.0,25.7,50.0,NE,3.3718918144016174
1145,2.0,1.0,20.0,-14.6,124.3,998.0,10.3,250.0,W,2.369923199020532
1146,2.0,1.0,20.0,-14.8,123.2,995.0,12.9,260.0,W,2.6381055546827414
1147,2.0,1.0,20.0,-15.0,123.0,994.0,12.9,300.0,NW,2.7211835684431747
1148,2.0,1.0,20.0,-15.2,123.0,992.0,12.9,260.0,W,2.879603808648294
1149,2.0,1.0,20.0,-15.4,123.2,992.0,12.9,260.0,W,2.879603808648294
1150,2.0,1.0,20.0,-15.4,123.3,990.0,15.4,300.0,NW,3.02911482118419
1151,2.0,1.0,30.0,-15.6,123.3,988.0,20.6,260.0,W,3.171040401599453
1152,2.0,1.0,30.0,-16.0,123.0,986.0,20.6,320.0,NW,3.3064069632968023
1153,2.0,1.0,30.0,-16.3,122.5,984.0,23.2,250.0,W,3.436029288204253
1154,2.0,1.0,30.0,-16.7,121.5,980.0,25.7,280.0,W,3.680562551360306
1155,2.0,1.0,30.0,-16.8,120.9,980.0,25.7,280.0,W,3.680562551360306
1156,2.0,1.0,30.0,-17.5,119.8,983.0,25.7,290.0,W,3.498897389674407
1157,2.0,1.0,30.0,-17.5,118.9,983.0,23.2,280.0,W,3.498897389674407
1158,2.0,1.0,30.0,-17.8,117.8,987.0,20.6,340.0,N,3.239488445091218
1159,2.0,1.0,30.0,-15.6,123.0,981.0,25.7,10.0,N,3.621102323191423
1160,2.0,1.0,30.0,-15.7,122.8,980.0,25.7,260.0,W,3.680562551360306
1161,2.0,1.0,30.0,-15.5,122.5,979.0,28.3,300.0,NW,3.73900160612611
1162,2.0,1.0,30.0,-15.4,122.3,978.0,28.3,240.0,SW,3.796469144159554
1163,2.0,1.0,30.0,-15.2,122.1,977.0,28.3,270.0,W,3.8530109421255934
1164,2.0,1.0,30.0,-15.0,122.0,976.0,30.9,280.0,W,3.9086693074875756
1165,2.0,1.0,40.0,-15.4,121.7,964.0,36.0,300.0,NW,4.519584076309274
1166,2.0,1.0,40.0,-15.8,121.5,957.0,38.6,310.0,NW,4.837859056193558
1167,2.0,1.0,40.0,-16.2,121.5,954.0,41.2,310.0,NW,4.967537862695358
1168,2.0,1.0,40.0,-16.3,121.5,953.0,41.2,350.0,N,5.009958437357816
1169,2.0,2.0,30.0,-21.1,121.2,970.0,30.9,80.0,E,4.226080550428074
1170,2.0,2.0,30.0,-21.5,121.4,975.0,28.3,0.0,N,3.9634834350840573
1171,2.0,2.0,30.0,-21.7,121.6,980.0,25.7,0.0,N,3.680562551360306
1172,2.0,1.0,30.0,-12.3,96.4,992.0,20.6,10.0,N,2.879603808648294
1173,2.0,1.0,30.0,-16.1,115.8,980.0,28.3,310.0,NW,3.680562551360306
1174,2.0,1.0,30.0,-16.0,115.6,977.0,28.3,0.0,N,3.8530109421255934
1175,2.0,1.0,40.0,-16.4,115.3,970.0,33.4,200.0,S,4.226080550428074
1176,2.0,1.0,40.0,-16.8,115.2,967.0,33.4,110.0,E,4.37549458407888
1177,2.0,1.0,40.0,-17.0,115.2,965.0,36.0,280.0,W,4.472111984576423
1178,2.0,1.0,40.0,-18.3,115.4,960.0,41.2,80.0,E,4.704307118149952
1179,2.0,1.0,40.0,-19.2,115.7,960.0,41.2,70.0,E,4.704307118149952
1180,2.0,1.0,40.0,-20.9,116.0,960.0,41.2,80.0,E,4.704307118149952
1181,2.0,2.0,40.0,-22.3,116.4,970.0,33.4,330.0,NW,4.226080550428074
1182,2.0,1.0,30.0,-13.0,94.0,990.0,20.6,220.0,SW,3.02911482118419
1183,2.0,1.0,30.0,-13.5,109.4,990.0,20.6,200.0,S,3.02911482118419
1184,2.0,1.0,30.0,-16.2,109.4,975.0,30.9,20.0,N,3.9634834350840573
1185,2.0,1.0,40.0,-17.5,109.2,970.0,33.4,340.0,N,4.226080550428074
1186,2.0,1.0,20.0,-25.0,103.0,1000.0,15.4,150.0,SE,2.171169359038437
1187,2.0,1.0,30.0,-12.7,91.5,990.0,20.6,340.0,N,3.02911482118419
1188,2.0,1.0,20.0,-11.8,126.1,999.0,15.4,120.0,SE,2.272896922914969
1189,2.0,1.0,30.0,-12.6,124.1,991.0,20.6,0.0,N,2.9553819823622214
1190,2.0,1.0,30.0,-12.4,122.3,985.0,25.7,120.0,SE,3.3718918144016174
1191,2.0,1.0,30.0,-12.4,121.8,981.0,28.3,0.0,N,3.621102323191423
1192,2.0,1.0,30.0,-12.4,121.4,976.0,30.9,85.0,E,3.9086693074875756
1193,2.0,1.0,40.0,-12.4,121.0,967.0,36.0,0.0,N,4.37549458407888
1194,2.0,1.0,40.0,-14.2,116.7,914.0,59.2,40.0,NE,6.435767942845768
1195,2.0,1.0,40.0,-16.8,116.1,905.0,66.9,120.0,SE,6.7188902806586785
1196,2.0,1.0,40.0,-17.4,116.2,905.0,66.9,120.0,SE,6.7188902806586785
1197,2.0,1.0,40.0,-18.0,116.4,905.0,66.9,140.0,SE,6.7188902806586785
1198,2.0,1.0,40.0,-18.7,116.3,905.0,66.9,140.0,SE,6.7188902806586785
1199,2.0,1.0,40.0,-19.2,116.2,905.0,66.9,90.0,E,6.7188902806586785
1200,2.0,1.0,40.0,-20.0,116.1,911.0,61.7,90.0,E,6.531617501201985
1201,2.0,3.0,40.0,-21.0,116.3,923.0,56.6,0.0,N,6.138486410514147
1202,2.0,2.0,40.0,-21.8,116.3,950.0,43.7,0.0,N,5.1349502185120075
1203,2.0,1.0,51.0,-36.7,116.5,997.0,18.0,310.0,NW,2.4628321961038315
1204,3.0,1.0,30.0,-12.5,128.9,998.0,18.0,20.0,N,2.369923199020532
1205,4.0,1.0,30.0,-12.3,152.7,985.0,20.6,330.0,NW,3.3718918144016174
1206,4.0,1.0,40.0,-14.3,148.4,965.0,36.0,140.0,SE,4.472111984576423
1207,4.0,1.0,40.0,-14.6,148.1,965.0,36.0,90.0,E,4.472111984576423
1208,4.0,1.0,40.0,-15.0,147.6,960.0,38.6,160.0,S,4.704307118149952
1209,4.0,1.0,40.0,-15.2,147.4,955.0,41.2,110.0,E,4.92472184575479
1210,4.0,1.0,40.0,-15.5,147.2,950.0,43.7,135.0,SE,5.1349502185120075
1211,4.0,1.0,40.0,-16.0,146.9,945.0,43.7,140.0,SE,5.33625761744873
1212,4.0,1.0,40.0,-16.0,146.7,940.0,46.3,140.0,SE,5.529668317559652
1213,4.0,1.0,40.0,-16.3,146.7,940.0,46.3,140.0,SE,5.529668317559652
1214,4.0,1.0,40.0,-16.2,146.6,940.0,46.3,140.0,SE,5.529668317559652
1215,4.0,1.0,40.0,-16.3,146.8,940.0,46.3,140.0,SE,5.529668317559652
1216,4.0,1.0,40.0,-16.7,146.7,950.0,43.7,160.0,S,5.1349502185120075
1217,4.0,1.0,40.0,-16.7,146.9,950.0,43.7,160.0,S,5.1349502185120075
1218,4.0,1.0,40.0,-16.7,147.2,955.0,41.2,160.0,S,4.92472184575479
1219,4.0,1.0,40.0,-16.9,147.2,970.0,33.4,180.0,S,4.226080550428074
1220,4.0,1.0,30.0,-17.0,147.5,975.0,28.3,310.0,NW,3.9634834350840573
1221,4.0,1.0,30.0,-17.2,147.8,980.0,25.7,40.0,NE,3.680562551360306
1222,4.0,1.0,30.0,-17.3,147.9,980.0,25.7,62.0,NE,3.680562551360306
1223,4.0,1.0,30.0,-18.3,147.9,980.0,25.7,280.0,W,3.680562551360306
1224,4.0,1.0,30.0,-19.3,147.6,983.0,23.2,95.0,E,3.498897389674407
1225,4.0,2.0,30.0,-19.2,147.1,990.0,20.6,295.0,NW,3.02911482118419
1226,2.0,1.0,30.0,-14.9,121.8,990.0,20.6,315.0,NW,3.02911482118419
1227,2.0,2.0,20.0,-18.7,123.8,996.0,12.9,270.0,W,2.5520966457335894
1228,2.0,2.0,20.0,-18.8,122.5,996.0,15.4,310.0,NW,2.5520966457335894
1229,4.0,1.0,20.0,-11.6,142.0,999.0,15.4,310.0,NW,2.272896922914969
1230,4.0,1.0,20.0,-12.4,143.8,999.0,15.4,250.0,W,2.272896922914969
1231,4.0,1.0,20.0,-14.1,146.9,1000.0,15.4,0.0,N,2.171169359038437
1232,4.0,1.0,20.0,-14.3,149.5,1000.0,15.4,140.0,SE,2.171169359038437
1233,4.0,1.0,20.0,-15.5,149.0,993.0,15.4,290.0,W,2.801604936095944
1234,4.0,1.0,30.0,-15.5,149.4,993.0,20.6,190.0,S,2.801604936095944
1235,4.0,1.0,30.0,-15.5,149.7,993.0,20.6,190.0,S,2.801604936095944
1236,4.0,1.0,30.0,-16.6,150.5,985.0,28.3,190.0,S,3.3718918144016174
1237,4.0,1.0,30.0,-16.6,150.7,985.0,30.9,310.0,NW,3.3718918144016174
1238,4.0,1.0,30.0,-16.5,150.8,985.0,28.3,40.0,NE,3.3718918144016174
1239,4.0,1.0,30.0,-16.8,150.9,985.0,28.3,20.0,N,3.3718918144016174
1240,4.0,1.0,30.0,-16.6,150.6,980.0,28.3,230.0,SW,3.680562551360306
1241,4.0,1.0,30.0,-16.5,150.4,980.0,28.3,20.0,N,3.680562551360306
1242,4.0,1.0,30.0,-16.2,150.1,980.0,28.3,160.0,S,3.680562551360306
1243,4.0,1.0,30.0,-15.5,150.4,983.0,28.3,220.0,SW,3.498897389674407
