NAME,TM,TYPE,DATA_SRC,SURFACE_CODE,CYC_TYPE,LAT,LON,CENTRAL_PRES,MAX_WIND_SPD
Inigo,2003-03-31 06:00:00,T,2.0,5.0,20.0,-8.3,123.0,1004.0,10.3
Inigo,2003-03-31 12:00:00,T,2.0,5.0,20.0,-8.6,122.3,1004.0,10.3
Inigo,2003-03-31 18:00:00,T,2.0,5.0,20.0,-8.8,121.9,1002.0,10.3
Inigo,2003-04-01 00:00:00,T,2.0,1.0,20.0,-9.1,121.5,1000.0,12.9
Inigo,2003-04-01 06:00:00,T,2.0,1.0,30.0,-9.6,121.0,994.0,18.0
Inigo,2003-04-01 12:00:00,T,2.0,5.0,21.0,-10.0,120.3,995.0,18.0
Inigo,2003-04-01 18:00:00,T,2.0,1.0,30.0,-10.3,119.8,992.0,20.6
Inigo,2003-04-02 00:00:00,T,2.0,1.0,30.0,-10.7,119.5,990.0,23.2
Inigo,2003-04-02 06:00:00,T,2.0,1.0,30.0,-11.1,119.0,985.0,28.3
Inigo,2003-04-02 12:00:00,T,2.0,1.0,30.0,-11.3,118.6,975.0,30.9
Inigo,2003-04-02 18:00:00,T,2.0,1.0,40.0,-11.4,118.4,965.0,33.4
Inigo,2003-04-03 00:00:00,T,2.0,1.0,40.0,-11.8,118.0,960.0,38.6
Inigo,2003-04-03 06:00:00,T,2.0,1.0,40.0,-11.9,117.5,950.0,43.7
Inigo,2003-04-03 12:00:00,T,2.0,1.0,40.0,-12.1,117.0,935.0,51.4
Inigo,2003-04-03 18:00:00,T,2.0,1.0,40.0,-12.4,116.4,920.0,56.6
Inigo,2003-04-04 00:00:00,T,2.0,1.0,40.0,-12.6,115.8,910.0,61.7
Inigo,2003-04-04 06:00:00,T,2.0,1.0,40.0,-13.1,115.2,900.0,64.3
Inigo,2003-04-04 12:00:00,T,2.0,1.0,40.0,-13.6,114.5,900.0,64.3
Inigo,2003-04-04 18:00:00,T,2.0,1.0,40.0,-14.0,114.0,905.0,64.3
Inigo,2003-04-05 00:00:00,T,2.0,1.0,40.0,-14.3,113.6,910.0,61.7
Inigo,2003-04-05 06:00:00,T,2.0,1.0,40.0,-14.4,113.2,915.0,59.2
Inigo,2003-04-05 12:00:00,T,2.0,1.0,40.0,-14.6,113.0,925.0,54.0
Inigo,2003-04-05 18:00:00,T,2.0,1.0,40.0,-14.8,112.9,935.0,48.9
Inigo,2003-04-06 00:00:00,T,2.0,1.0,40.0,-15.0,112.8,945.0,46.3
Inigo,2003-04-06 06:00:00,T,2.0,1.0,40.0,-15.3,112.7,950.0,43.7
Inigo,2003-04-06 12:00:00,T,2.0,1.0,40.0,-15.6,112.9,955.0,41.2
Inigo,2003-04-06 18:00:00,T,2.0,1.0,40.0,-16.0,113.2,960.0,38.6
Inigo,2003-04-07 00:00:00,T,2.0,1.0,40.0,-16.6,113.5,970.0,36.0
Inigo,2003-04-07 06:00:00,T,2.0,1.0,30.0,-17.5,113.9,980.0,30.9
Inigo,2003-04-07 12:00:00,T,2.0,1.0,30.0,-18.3,114.4,988.0,25.7
Inigo,2003-04-07 18:00:00,T,2.0,1.0,30.0,-19.1,114.9,992.0,20.6
Inigo,2003-04-07 21:00:00,T,2.0,1.0,30.0,-19.5,115.1,992.0,18.0
Inigo,2003-04-08 00:00:00,T,2.0,1.0,21.0,-20.0,115.3,995.0,18.0
Inigo,2003-04-08 03:00:00,T,2.0,1.0,20.0,-20.6,115.6,997.0,17.0
Inigo,2003-04-08 06:00:00,T,2.0,3.0,20.0,-21.1,116.0,997.0,17.0
Inigo,2003-04-08 09:00:00,T,2.0,2.0,20.0,-21.5,116.5,1000.0,12.9
Epi,2003-06-05 00:00:00,T,4.0,1.0,20.0,-7.3,154.2,1000.0,15.4
Epi,2003-06-05 06:00:00,T,4.0,1.0,30.0,-7.9,152.9,993.0,20.6
Epi,2003-06-05 12:00:00,T,4.0,1.0,30.0,-7.5,154.3,995.0,18.0
Epi,2003-06-05 18:00:00,T,4.0,1.0,20.0,-7.5,155.0,1000.0,15.4
Jana,2003-12-06 00:00:00,T,2.0,1.0,20.0,-7.0,93.2,1005.0,10.3
Jana,2003-12-06 06:00:00,T,2.0,1.0,20.0,-7.2,93.8,1004.0,10.3
Jana,2003-12-06 12:00:00,T,2.0,1.0,20.0,-7.4,94.4,1002.0,12.9
Jana,2003-12-06 18:00:00,T,2.0,1.0,20.0,-7.5,95.2,1000.0,15.4
Jana,2003-12-07 00:00:00,T,2.0,1.0,21.0,-7.6,95.9,995.0,18.0
Jana,2003-12-07 06:00:00,T,2.0,1.0,30.0,-7.8,96.2,992.0,20.6
Jana,2003-12-07 12:00:00,T,2.0,1.0,30.0,-7.8,96.6,990.0,23.2
Jana,2003-12-07 18:00:00,T,2.0,1.0,30.0,-7.8,97.1,985.0,25.7
Jana,2003-12-08 00:00:00,T,2.0,1.0,30.0,-7.9,97.6,980.0,28.3
Jana,2003-12-08 06:00:00,T,2.0,1.0,40.0,-8.2,98.0,970.0,33.4
Jana,2003-12-08 12:00:00,T,2.0,1.0,40.0,-8.5,98.7,965.0,36.0
Jana,2003-12-08 18:00:00,T,2.0,1.0,40.0,-9.1,99.2,965.0,38.6
Jana,2003-12-09 00:00:00,T,2.0,1.0,40.0,-10.1,99.3,960.0,38.6
Jana,2003-12-09 06:00:00,T,2.0,1.0,40.0,-11.1,99.4,955.0,41.2
Jana,2003-12-09 12:00:00,T,2.0,1.0,40.0,-12.0,99.4,950.0,43.7
Jana,2003-12-09 18:00:00,T,2.0,1.0,40.0,-12.8,99.3,950.0,41.2
Jana,2003-12-10 00:00:00,T,2.0,1.0,40.0,-13.6,99.2,955.0,41.2
Jana,2003-12-10 06:00:00,T,2.0,1.0,40.0,-14.1,98.9,960.0,38.6
Jana,2003-12-10 12:00:00,T,2.0,1.0,40.0,-14.4,98.6,965.0,36.0
Jana,2003-12-10 18:00:00,T,2.0,1.0,30.0,-14.6,98.1,975.0,30.9
Jana,2003-12-11 00:00:00,T,2.0,1.0,30.0,-14.7,97.4,985.0,25.7
Jana,2003-12-11 06:00:00,T,2.0,1.0,30.0,-14.8,96.6,990.0,18.0
Jana,2003-12-11 12:00:00,T,2.0,1.0,20.0,-14.9,95.6,995.0,15.4
Jana,2003-12-11 18:00:00,T,2.0,1.0,20.0,-14.9,94.6,1000.0,12.9
Jana,2003-12-12 00:00:00,T,2.0,1.0,20.0,-14.8,93.8,1002.0,12.9
Jana,2003-12-12 06:00:00,T,2.0,1.0,20.0,-14.7,93.0,1002.0,12.9
Debbie,2003-12-17 00:00:00,T,3.0,1.0,20.0,-9.4,137.4,1002.0,12.9
Debbie,2003-12-17 03:00:00,T,3.0,1.0,20.0,-9.3,137.1,1001.0,12.9
Debbie,2003-12-17 06:00:00,T,3.0,1.0,20.0,-9.3,136.6,1000.0,12.9
Debbie,2003-12-17 09:00:00,T,3.0,1.0,20.0,-9.3,136.2,998.0,15.4
Debbie,2003-12-17 12:00:00,T,3.0,1.0,20.0,-9.3,136.0,998.0,15.4
Debbie,2003-12-17 15:00:00,T,3.0,1.0,20.0,-9.4,135.7,998.0,15.4
Debbie,2003-12-17 18:00:00,T,3.0,1.0,20.0,-9.5,135.6,998.0,15.4
Debbie,2003-12-17 21:00:00,T,3.0,1.0,20.0,-9.6,135.6,998.0,15.4
Debbie,2003-12-18 00:00:00,T,3.0,1.0,20.0,-9.6,135.6,995.0,15.4
Debbie,2003-12-18 03:00:00,T,3.0,1.0,20.0,-9.7,135.6,995.0,15.4
Debbie,2003-12-18 06:00:00,T,3.0,1.0,20.0,-9.7,135.6,995.0,15.4
Debbie,2003-12-18 09:00:00,T,3.0,1.0,20.0,-9.8,135.5,995.0,15.4
Debbie,2003-12-18 12:00:00,T,3.0,1.0,20.0,-9.8,135.5,995.0,15.4
Debbie,2003-12-18 15:00:00,T,3.0,1.0,30.0,-9.8,135.5,992.0,18.0
Debbie,2003-12-18 18:00:00,T,3.0,1.0,30.0,-9.8,135.4,990.0,20.6
Debbie,2003-12-18 21:00:00,T,3.0,1.0,30.0,-9.8,135.3,988.0,25.7
Debbie,2003-12-19 00:00:00,T,3.0,1.0,30.0,-9.9,135.1,988.0,25.7
Debbie,2003-12-19 03:00:00,T,3.0,1.0,30.0,-10.0,134.9,985.0,28.3
Debbie,2003-12-19 06:00:00,T,3.0,1.0,30.0,-10.0,134.8,982.0,28.3
Debbie,2003-12-19 09:00:00,T,3.0,1.0,30.0,-10.0,134.7,980.0,28.3
Debbie,2003-12-19 12:00:00,T,3.0,1.0,30.0,-10.2,134.5,975.0,30.9
Debbie,2003-12-19 15:00:00,T,3.0,1.0,40.0,-10.4,134.4,970.0,33.4
Debbie,2003-12-19 18:00:00,T,3.0,1.0,40.0,-10.6,134.3,970.0,33.4
Debbie,2003-12-19 21:00:00,T,3.0,1.0,40.0,-10.9,134.1,970.0,33.4
Debbie,2003-12-20 00:00:00,T,3.0,1.0,40.0,-11.0,134.0,970.0,33.4
Debbie,2003-12-20 03:00:00,T,3.0,1.0,40.0,-11.2,133.9,970.0,33.4
Debbie,2003-12-20 06:00:00,T,3.0,1.0,40.0,-11.4,133.8,970.0,33.4
Debbie,2003-12-20 09:00:00,T,3.0,1.0,30.0,-11.6,133.7,975.0,30.9
Debbie,2003-12-20 12:00:00,T,3.0,3.0,30.0,-11.8,133.6,975.0,30.9
Debbie,2003-12-20 15:00:00,T,3.0,2.0,30.0,-12.2,133.4,980.0,25.7
Debbie,2003-12-20 18:00:00,T,3.0,2.0,30.0,-12.5,133.4,985.0,20.6
Debbie,2003-12-20 21:00:00,T,3.0,2.0,30.0,-12.8,133.5,990.0,18.0
Debbie,2003-12-21 00:00:00,T,3.0,2.0,80.0,-13.1,133.8,993.0,15.4
Debbie,2003-12-21 03:00:00,T,3.0,2.0,80.0,-13.4,133.9,995.0,10.3
Debbie,2003-12-21 06:00:00,T,3.0,2.0,80.0,-13.6,133.6,995.0,10.3
Debbie,2003-12-21 09:00:00,T,3.0,2.0,80.0,-14.0,133.3,993.0,10.3
Debbie,2003-12-21 12:00:00,T,3.0,2.0,80.0,-14.0,133.0,995.0,10.3
Debbie,2003-12-21 15:00:00,T,3.0,2.0,80.0,-14.0,132.8,995.0,10.3
Debbie,2003-12-21 18:00:00,T,3.0,2.0,80.0,-14.0,132.8,992.0,10.3
Debbie,2003-12-21 21:00:00,T,3.0,2.0,80.0,-14.0,132.8,993.0,7.7
Debbie,2003-12-22 00:00:00,T,3.0,2.0,80.0,-14.1,132.6,994.0,7.7
Debbie,2003-12-22 03:00:00,T,3.0,2.0,80.0,-14.2,132.5,993.0,7.7
Debbie,2003-12-22 06:00:00,T,3.0,2.0,80.0,-14.3,132.4,992.0,7.7
Debbie,2003-12-22 09:00:00,T,3.0,2.0,80.0,-14.5,132.3,991.0,7.7
Debbie,2003-12-22 12:00:00,T,3.0,2.0,80.0,-14.8,132.0,993.0,7.7
Debbie,2003-12-22 15:00:00,T,3.0,2.0,80.0,-15.0,131.7,993.0,7.7
Debbie,2003-12-22 18:00:00,T,3.0,2.0,80.0,-15.2,131.3,992.0,7.7
Debbie,2003-12-22 21:00:00,T,3.0,2.0,80.0,-15.4,131.0,993.0,7.7
Debbie,2003-12-23 00:00:00,T,3.0,2.0,80.0,-15.5,130.5,993.0,7.7
Linda,2004-01-28 12:00:00,T,2.0,1.0,20.0,-7.2,91.5,1005.0,10.3
Linda,2004-01-28 18:00:00,T,2.0,1.0,20.0,-7.8,92.3,1004.0,12.9
Linda,2004-01-29 00:00:00,T,2.0,1.0,20.0,-8.5,93.0,1002.0,15.4
Linda,2004-01-29 06:00:00,T,2.0,1.0,20.0,-9.2,93.5,1002.0,15.4
Linda,2004-01-29 12:00:00,T,2.0,1.0,20.0,-9.6,94.0,1000.0,15.4
Linda,2004-01-29 18:00:00,T,2.0,1.0,20.0,-10.1,94.7,998.0,15.4
Linda,2004-01-30 00:00:00,T,2.0,1.0,30.0,-11.0,95.4,995.0,18.0
Linda,2004-01-30 06:00:00,T,2.0,1.0,30.0,-11.9,95.5,992.0,18.0
Linda,2004-01-30 12:00:00,T,2.0,1.0,30.0,-12.7,95.8,990.0,20.6
Linda,2004-01-30 18:00:00,T,2.0,1.0,30.0,-13.8,95.8,990.0,23.2
Linda,2004-01-31 00:00:00,T,2.0,1.0,30.0,-14.7,95.9,985.0,25.7
Linda,2004-01-31 06:00:00,T,2.0,1.0,30.0,-15.5,96.1,985.0,25.7
Linda,2004-01-31 12:00:00,T,2.0,1.0,30.0,-16.3,96.1,988.0,25.7
Linda,2004-01-31 18:00:00,T,2.0,1.0,30.0,-17.0,96.0,990.0,23.2
Linda,2004-02-01 00:00:00,T,2.0,1.0,21.0,-17.8,95.6,992.0,18.0
Linda,2004-02-01 06:00:00,T,2.0,1.0,21.0,-18.4,95.3,998.0,18.0
Linda,2004-02-01 12:00:00,T,2.0,1.0,20.0,-18.9,95.3,1000.0,15.4
Fritz,2004-02-10 06:00:00,T,4.0,1.0,20.0,-13.8,146.7,1000.0,15.4
Fritz,2004-02-10 12:00:00,T,4.0,1.0,30.0,-14.3,145.4,995.0,18.0
Fritz,2004-02-10 18:00:00,T,4.0,3.0,21.0,-14.6,144.3,997.0,18.0
Fritz,2004-02-11 00:00:00,T,4.0,2.0,20.0,-15.5,143.4,999.0,12.9
Fritz,2004-02-11 06:00:00,T,4.0,2.0,20.0,-16.2,142.4,999.0,12.9
Fritz,2004-02-11 12:00:00,T,4.0,4.0,20.0,-16.4,141.3,996.0,15.4
Fritz,2004-02-11 18:00:00,T,4.0,1.0,30.0,-16.6,140.6,990.0,20.6
Fritz,2004-02-12 00:00:00,T,4.0,1.0,30.0,-16.7,139.7,985.0,25.7
Fritz,2004-02-12 06:00:00,T,4.0,5.0,30.0,-16.4,138.9,992.0,20.6
Fritz,2004-02-12 12:00:00,T,4.0,4.0,30.0,-16.7,138.8,992.0,20.6
Fritz,2004-02-12 18:00:00,T,4.0,2.0,80.0,-17.0,137.3,993.0,15.4
Fritz,2004-02-13 00:00:00,T,4.0,2.0,80.0,-17.1,136.3,996.0,12.9
Fritz,2004-02-13 06:00:00,T,4.0,2.0,80.0,-17.6,135.6,994.0,12.9
Fritz,2004-02-13 12:00:00,T,4.0,2.0,80.0,-18.0,134.1,994.0,12.9
Fritz,2004-02-13 18:00:00,T,4.0,2.0,80.0,-18.4,132.5,994.0,12.9
Fritz,2004-02-14 00:00:00,T,4.0,2.0,80.0,-19.1,131.3,994.0,12.9
Fritz,2004-02-14 06:00:00,T,4.0,2.0,80.0,-19.7,130.1,992.0,12.9
Fritz,2004-02-14 12:00:00,T,4.0,2.0,80.0,-19.8,128.9,992.0,12.9
Fritz,2004-02-14 18:00:00,T,4.0,2.0,80.0,-20.4,127.7,994.0,10.3
Fritz,2004-02-15 00:00:00,T,4.0,2.0,80.0,-21.2,126.3,996.0,10.3
Monty,2004-02-25 06:00:00,T,2.0,2.0,20.0,-17.8,124.5,1002.0,7.7
Monty,2004-02-26 00:00:00,T,2.0,2.0,20.0,-17.7,123.2,1003.0,7.7
Monty,2004-02-26 06:00:00,T,2.0,2.0,20.0,-18.0,122.6,1002.0,7.7
Monty,2004-02-26 12:00:00,T,2.0,4.0,20.0,-18.3,121.9,1002.0,7.7
Monty,2004-02-26 18:00:00,T,2.0,1.0,20.0,-18.6,121.2,1000.0,10.3
Monty,2004-02-27 00:00:00,T,2.0,1.0,20.0,-18.8,120.4,999.0,12.9
Monty,2004-02-27 03:00:00,T,2.0,1.0,20.0,-18.9,120.1,997.0,12.9
Monty,2004-02-27 06:00:00,T,2.0,1.0,20.0,-19.1,119.9,995.0,15.4
Monty,2004-02-27 09:00:00,T,2.0,1.0,30.0,-19.2,119.8,992.0,18.0
Monty,2004-02-27 12:00:00,T,2.0,1.0,30.0,-19.2,119.6,990.0,18.0
Monty,2004-02-27 15:00:00,T,2.0,1.0,30.0,-19.2,119.4,988.0,20.6
Monty,2004-02-27 18:00:00,T,2.0,1.0,30.0,-19.2,119.2,985.0,20.6
Monty,2004-02-27 21:00:00,T,2.0,1.0,30.0,-19.2,118.9,982.0,23.2
Monty,2004-02-28 00:00:00,T,2.0,1.0,30.0,-19.2,118.5,980.0,25.7
Monty,2004-02-28 03:00:00,T,2.0,1.0,30.0,-19.2,118.2,975.0,28.3
Monty,2004-02-28 06:00:00,T,2.0,1.0,30.0,-19.2,117.8,970.0,30.9
Monty,2004-02-28 09:00:00,T,2.0,1.0,40.0,-19.1,117.6,965.0,36.0
Monty,2004-02-28 12:00:00,T,2.0,1.0,40.0,-19.0,117.3,965.0,38.6
Monty,2004-02-28 15:00:00,T,2.0,1.0,40.0,-18.9,117.1,960.0,41.2
Monty,2004-02-28 18:00:00,T,2.0,1.0,40.0,-19.0,116.8,955.0,41.2
Monty,2004-02-28 21:00:00,T,2.0,1.0,40.0,-19.1,116.6,950.0,43.7
Monty,2004-02-29 00:00:00,T,2.0,1.0,40.0,-19.2,116.3,950.0,43.7
Monty,2004-02-29 03:00:00,T,2.0,1.0,40.0,-19.3,116.0,945.0,46.3
Monty,2004-02-29 06:00:00,T,2.0,1.0,40.0,-19.5,115.8,940.0,48.9
Monty,2004-02-29 09:00:00,T,2.0,1.0,40.0,-19.7,115.7,935.0,51.4
Monty,2004-02-29 12:00:00,T,2.0,1.0,40.0,-19.9,115.5,935.0,51.4
Monty,2004-02-29 15:00:00,T,2.0,1.0,40.0,-20.0,115.3,935.0,51.4
Monty,2004-02-29 18:00:00,T,2.0,1.0,40.0,-20.1,115.2,935.0,48.9
Monty,2004-02-29 21:00:00,T,2.0,1.0,40.0,-20.1,115.2,940.0,46.3
Monty,2004-03-01 00:00:00,T,2.0,1.0,40.0,-20.2,115.3,945.0,46.3
Monty,2004-03-01 03:00:00,T,2.0,1.0,40.0,-20.4,115.3,950.0,43.7
Monty,2004-03-01 06:00:00,T,2.0,1.0,40.0,-20.6,115.5,955.0,41.2
Monty,2004-03-01 09:00:00,T,2.0,1.0,40.0,-20.9,115.6,955.0,38.6
Monty,2004-03-01 12:00:00,T,2.0,1.0,40.0,-21.0,115.8,955.0,38.6
Monty,2004-03-01 15:00:00,T,2.0,3.0,40.0,-21.1,115.9,960.0,36.0
Monty,2004-03-01 18:00:00,T,2.0,2.0,40.0,-21.2,116.0,965.0,33.4
Monty,2004-03-01 21:00:00,T,2.0,2.0,40.0,-21.4,116.1,970.0,33.4
Monty,2004-03-02 00:00:00,T,2.0,2.0,30.0,-21.6,116.3,975.0,30.9
Monty,2004-03-02 03:00:00,T,2.0,2.0,30.0,-22.0,116.5,975.0,28.3
Monty,2004-03-02 06:00:00,T,2.0,2.0,30.0,-22.4,116.7,980.0,28.3
Monty,2004-03-02 09:00:00,T,2.0,2.0,30.0,-22.9,116.9,985.0,25.7
Monty,2004-03-02 12:00:00,T,2.0,2.0,30.0,-23.2,117.1,988.0,23.2
Monty,2004-03-02 15:00:00,T,2.0,2.0,30.0,-23.6,117.3,992.0,20.6
Monty,2004-03-02 18:00:00,T,2.0,2.0,30.0,-24.1,117.6,995.0,18.0
Monty,2004-03-02 21:00:00,T,2.0,2.0,20.0,-24.7,117.8,998.0,15.4
Monty,2004-03-03 00:00:00,T,2.0,2.0,20.0,-25.4,118.1,1000.0,12.9
Evan,2004-02-27 00:00:00,T,3.0,1.0,10.0,-12.8,141.5,1006.0,7.7
Evan,2004-02-27 06:00:00,T,3.0,1.0,10.0,-12.7,141.2,1005.0,7.7
Evan,2004-02-27 12:00:00,T,3.0,1.0,10.0,-12.8,140.7,1005.0,7.7
Evan,2004-02-27 18:00:00,T,3.0,1.0,10.0,-13.0,140.5,1004.0,7.7
Evan,2004-02-28 00:00:00,T,3.0,1.0,10.0,-13.2,140.4,1005.0,7.7
Evan,2004-02-28 06:00:00,T,3.0,1.0,20.0,-13.4,140.3,1003.0,10.3
Evan,2004-02-28 12:00:00,T,3.0,1.0,20.0,-13.6,140.2,1005.0,10.3
Evan,2004-02-28 18:00:00,T,3.0,1.0,20.0,-13.7,140.1,1003.0,12.9
Evan,2004-02-28 21:00:00,T,3.0,1.0,20.0,-13.7,140.0,1003.0,12.9
Evan,2004-02-29 00:00:00,T,3.0,1.0,20.0,-13.7,139.9,1004.0,12.9
Evan,2004-02-29 03:00:00,T,3.0,1.0,20.0,-13.7,139.8,1004.0,12.9
Evan,2004-02-29 06:00:00,T,3.0,1.0,20.0,-13.6,139.7,1002.0,12.9
Evan,2004-02-29 12:00:00,T,3.0,1.0,20.0,-13.5,139.5,1003.0,12.9
Evan,2004-02-29 15:00:00,T,3.0,1.0,20.0,-13.4,139.4,1002.0,12.9
Evan,2004-02-29 18:00:00,T,3.0,1.0,20.0,-13.4,139.1,999.0,12.9
Evan,2004-02-29 21:00:00,T,3.0,1.0,20.0,-13.5,138.7,999.0,12.9
Evan,2004-03-01 00:00:00,T,3.0,1.0,20.0,-13.5,138.3,999.0,12.9
Evan,2004-03-01 03:00:00,T,3.0,1.0,20.0,-13.6,137.8,997.0,15.4
Evan,2004-03-01 06:00:00,T,3.0,1.0,20.0,-13.7,137.3,994.0,15.4
Evan,2004-03-01 08:00:00,T,3.0,1.0,30.0,-13.8,137.0,991.0,18.0
Evan,2004-03-01 09:00:00,T,3.0,3.0,30.0,-13.8,136.8,991.0,18.0
Evan,2004-03-01 12:00:00,T,3.0,5.0,20.0,-14.0,136.5,995.0,12.9
Evan,2004-03-01 15:00:00,T,3.0,4.0,20.0,-14.0,136.0,995.0,12.9
Evan,2004-03-01 18:00:00,T,3.0,3.0,20.0,-14.1,135.6,996.0,10.3
Evan,2004-03-01 21:00:00,T,3.0,2.0,20.0,-14.2,135.2,997.0,10.3
Evan,2004-03-02 00:00:00,T,3.0,2.0,20.0,-14.2,134.9,998.0,10.3
Evan,2004-03-02 03:00:00,T,3.0,2.0,80.0,-14.2,134.7,998.0,7.7
Evan,2004-03-02 06:00:00,T,3.0,2.0,80.0,-14.2,134.3,998.0,7.7
Evan,2004-03-02 09:00:00,T,3.0,2.0,80.0,-14.3,133.5,998.0,7.7
Evan,2004-03-02 12:00:00,T,3.0,2.0,80.0,-14.4,133.0,1000.0,7.7
Evan,2004-03-02 15:00:00,T,3.0,2.0,80.0,-14.6,131.8,1000.0,7.7
Evan,2004-03-02 18:00:00,T,3.0,2.0,80.0,-14.5,131.3,999.0,7.7
Evan,2004-03-02 21:00:00,T,3.0,2.0,80.0,-14.3,130.8,1000.0,7.7
Evan,2004-03-03 00:00:00,T,3.0,2.0,80.0,-14.3,130.0,1000.0,7.7
Evan,2004-03-03 03:00:00,T,3.0,2.0,80.0,-14.3,129.5,999.0,7.7
Evan,2004-03-03 06:00:00,T,3.0,4.0,80.0,-14.4,129.2,999.0,7.7
Evan,2004-03-03 12:00:00,T,3.0,3.0,80.0,-14.6,127.8,999.0,7.7
Evan,2004-03-03 18:00:00,T,3.0,2.0,80.0,-14.8,126.8,1001.0,7.7
Evan,2004-03-04 00:00:00,T,3.0,2.0,80.0,-15.0,126.1,1001.0,7.7
Nicky,2004-03-08 00:00:00,T,2.0,1.0,21.0,-13.4,90.8,1004.0,18.0
Nicky,2004-03-08 06:00:00,T,2.0,1.0,21.0,-13.1,90.7,1002.0,18.0
Nicky,2004-03-08 12:00:00,T,2.0,1.0,21.0,-12.8,91.0,1000.0,18.0
Nicky,2004-03-08 18:00:00,T,2.0,1.0,21.0,-12.8,91.2,1000.0,18.0
Nicky,2004-03-09 00:00:00,T,2.0,1.0,21.0,-13.0,90.9,998.0,18.0
Nicky,2004-03-09 06:00:00,T,2.0,1.0,21.0,-13.3,90.6,995.0,18.0
Nicky,2004-03-09 12:00:00,T,2.0,1.0,30.0,-13.8,90.7,995.0,18.0
Nicky,2004-03-09 18:00:00,T,2.0,1.0,30.0,-14.0,90.9,995.0,18.0
Nicky,2004-03-10 00:00:00,T,2.0,1.0,30.0,-14.1,90.7,992.0,20.6
Nicky,2004-03-10 06:00:00,T,2.0,1.0,30.0,-14.9,90.3,990.0,23.2
Nicky,2004-03-10 12:00:00,T,2.0,1.0,30.0,-15.6,90.0,985.0,25.7
Fay,2004-03-12 00:00:00,T,3.0,1.0,20.0,-11.0,146.0,1006.0,7.7
Fay,2004-03-12 06:00:00,T,3.0,1.0,20.0,-11.0,145.0,1005.0,7.7
Fay,2004-03-12 12:00:00,T,3.0,1.0,20.0,-11.0,143.5,1007.0,7.7
Fay,2004-03-12 18:00:00,T,3.0,1.0,20.0,-11.0,143.0,1006.0,7.7
Fay,2004-03-13 00:00:00,T,3.0,1.0,20.0,-11.0,142.0,1008.0,7.7
Fay,2004-03-13 03:00:00,T,3.0,1.0,20.0,-10.5,140.7,1006.0,7.7
Fay,2004-03-13 06:00:00,T,3.0,1.0,20.0,-10.5,140.0,1004.0,7.7
Fay,2004-03-13 12:00:00,T,3.0,1.0,20.0,-10.5,139.0,1005.0,7.7
Fay,2004-03-13 18:00:00,T,3.0,1.0,20.0,-10.5,137.5,1004.0,7.7
Fay,2004-03-14 00:00:00,T,3.0,1.0,20.0,-10.5,136.5,1005.0,7.7
Fay,2004-03-14 03:00:00,T,3.0,1.0,20.0,-10.5,136.3,1003.0,7.7
Fay,2004-03-14 06:00:00,T,3.0,1.0,20.0,-10.6,136.2,1002.0,10.3
Fay,2004-03-14 12:00:00,T,3.0,1.0,20.0,-10.6,135.2,1002.0,10.3
Fay,2004-03-14 18:00:00,T,3.0,1.0,20.0,-10.6,134.8,1001.0,10.3
Fay,2004-03-14 21:00:00,T,3.0,1.0,20.0,-10.5,134.5,1001.0,10.3
Fay,2004-03-15 00:00:00,T,3.0,1.0,20.0,-10.6,134.0,1000.0,12.9
Fay,2004-03-15 03:00:00,T,3.0,1.0,20.0,-10.6,133.5,999.0,12.9
Fay,2004-03-15 06:00:00,T,3.0,1.0,20.0,-10.7,132.8,998.0,12.9
Fay,2004-03-15 09:00:00,T,3.0,1.0,20.0,-10.7,131.9,998.0,12.9
Fay,2004-03-15 12:00:00,T,3.0,1.0,20.0,-10.7,131.3,997.0,12.9
Fay,2004-03-15 15:00:00,T,3.0,1.0,20.0,-10.7,130.8,997.0,12.9
Fay,2004-03-15 18:00:00,T,3.0,1.0,20.0,-10.9,130.3,996.0,15.4
Fay,2004-03-15 21:00:00,T,3.0,1.0,20.0,-11.1,129.9,995.0,15.4
Fay,2004-03-16 00:00:00,T,3.0,1.0,20.0,-11.4,129.5,994.0,15.4
Fay,2004-03-16 03:00:00,T,3.0,1.0,20.0,-11.6,129.1,993.0,15.4
Fay,2004-03-16 06:00:00,T,3.0,1.0,20.0,-11.6,128.5,992.0,15.4
Fay,2004-03-16 09:00:00,T,3.0,1.0,30.0,-11.6,128.2,991.0,20.6
Fay,2004-03-16 12:00:00,T,3.0,1.0,30.0,-11.7,127.9,990.0,20.6
Fay,2004-03-16 15:00:00,T,3.0,1.0,30.0,-11.8,127.9,989.0,20.6
Fay,2004-03-16 18:00:00,T,3.0,1.0,30.0,-11.9,127.8,988.0,20.6
Fay,2004-03-16 21:00:00,T,3.0,1.0,30.0,-12.0,127.8,987.0,20.6
Fay,2004-03-17 00:00:00,T,3.0,1.0,30.0,-12.1,127.8,986.0,20.6
Fay,2004-03-17 03:00:00,T,3.0,1.0,30.0,-12.3,127.6,985.0,20.6
Fay,2004-03-17 06:00:00,T,3.0,1.0,30.0,-12.4,127.4,984.0,20.6
Fay,2004-03-17 09:00:00,T,3.0,1.0,30.0,-12.5,127.3,982.0,20.6
Fay,2004-03-17 12:00:00,T,3.0,1.0,30.0,-12.7,127.2,981.0,20.6
Fay,2004-03-17 15:00:00,T,3.0,1.0,30.0,-12.7,127.2,979.0,25.7
Fay,2004-03-17 18:00:00,T,3.0,1.0,30.0,-12.8,127.2,978.0,25.7
